longitude,latitude,code,name,type,phone,dates_open,comments,num_sites,elevation,amenities,state,nearest_town_distance,nearest_town_bearing,city,location
-77.417,38.6,OAKR,Oak Ridge - Prince William Forest Park,NP,703.221.7181,,,,,NH 32ft NR,VA,10.9,S,Manassas,POINT(-77.417 38.6)
-78.53,36.628,OCCO,Occoneechee State Park,SP,804.374.2210,all year,,,,E DP DW SH RS PA,VA,1.5,E,Clarksville,POINT(-78.53 36.628)
-76.026,36.796,OCEA,Ocean Pines RV Military - Oceana NAS,MIL,757.417.7140,,military only - do not use our lat/lon - contact them for directions and info,,,RS,VA,4.7,SW,Virginia Beach,POINT(-76.026 36.796)
-79.265,37.748,ORON,Oronoco,NF,540.291.2188/540.265.5100,,dispersed - few facilities - maybe walk in only,,1654,NH ND VT NW NS NR N$,VA,0.9,NW,Oronoco,POINT(-79.265 37.748)
-79.339,37.574,OTTE,Otter Creek - Blue Ridge Parkway,NP,828.298.0398,,,,,NH DP 30ft NR,VA,12.6,NW,Monroe,POINT(-79.339 37.574)
-79.602,37.442,PEAK,Peaks of Otter - Blue Ridge Parkway,NP,540.586.7321,mid may-late oct,,,2577,NH DP RS PA,VA,8.6,NW,Bedford,POINT(-79.602 37.442)
-77.572,37.366,POCA,Pocahontas State Park,SP,804.796.4255,all year,,,,E DP 45ft DW SH RS PA,VA,3.8,W,Chesterfield,POINT(-77.572 37.366)
-77.175,38.671,POHI,Pohick Bay Regional Park,CP,703.339.6104,,703.339.6104 for res,150,,E DP 40ft FT DW SH RS,VA,3.7,SE,Lorton,POINT(-77.175 38.671)
-82.453,37.195,POUN,Pound River - John W. Flannagan Reservoir,COE,540.835.9544,,,,1554,E DP DW SH NR L$,VA,3.1,N,Clintwood,POINT(-82.453 37.195)
-77.352,38.603,PRIN,Prince William Forest RV Campground,NP,703.221.2474,all year,Concession. For res. call 888.737.5730,24,,WES DP FT DW SH RS,VA,2.8,NW,Dumfries,POINT(-77.352 38.603)
-81.426,36.746,RACC,Raccoon Branch,NF,276.783.5196/540.265.5100,mid apr-late dec,free wifi,20,2834,E DP RS PA,VA,2.2,S,Sugar Grove,POINT(-81.426 36.746)
-81.07,36.836,RAVE,Raven Cliff,NF,276.783.5196/540.265.5100,,,20,2165,NH ND NS NR L$,VA,1.9,NE,Cripple Creek,POINT(-81.07 36.836)
-77.446,37.413,RICH,Richmond  RV Camp Military,MIL,804.279.1094,all year,military only - do not use our lat/lon - contact them for directions and info,6,,WES DP FT DW SH RS,VA,,,,POINT(-77.446 37.413)
-79.952,37.226,ROAN,Roanoke Mountain - Blue Ridge Parkway,NP,828.298.0398,,,,,NH NR,VA,3.1,S,Roanoke,POINT(-79.952 37.226)
-80.345,36.833,ROCK,Rocky Knob - Blue Ridge Parkway,NP,828.298.0398,,,,3052,NH 30ft NR,VA,5.6,S,Floyd,POINT(-80.345 36.833)
-78.442,36.655,RUDD,Rudds Creek - Kerr Reservoir,COE,434.738.6827,early apr-late oct,,,,E DP DW SH RS PA,VA,3.1,W,Boydton,POINT(-78.442 36.655)
-81.285,36.865,RURA,Rural Retreat Lake,CP,276.686.4331,,,72,2547,E DP DW SH,VA,12.5,SW,Wytheville,POINT(-81.285 36.865)
-80.1,36.851,RYAN,Ryans Branch - Philpott Lake,COE,540.629.1847,,,,,NH NR,VA,6.9,SW,Ferrum,POINT(-80.1 36.851)
-80.036,36.811,SALT,Salthouse Branch - Philpott Lake,COE,276.629.2703,early apr-late oct,,,,E DP DW SH RS PA,VA,2.8,SW,Henry,POINT(-80.036 36.811)
-75.956,36.772,SEAM,Sea Mist RV Military - Dam Neck Annex,MIL,757.492.7545,,military only - do not use our lat/lon - contact them for directions and info,,,RS,VA,5.7,S,Virginia Beach,POINT(-75.956 36.772)
-78.307,38.855,SHEG,Shenandoah River - Guest State Park,SP,540.622.6840,all year,10 walk-in + 32 RV,42,,WE 60ft FT DW SH RS PA,VA,7.5,SW,Front Royal,POINT(-78.307 38.855)
-79.01,37.92,SHER,Sherando Lake - Family Campground,NF,540.839.2521/540.265.5100,early apr-late oct,,67,1906,E DP DW SH RS PA,VA,8.4,SW,Lyndhurst,POINT(-79.01 37.92)
-79.595,37.09,SMIT,Smith Mountain Lake,SP,540.291.2188,all year,,,,E DP DW SH RS PA,VA,8.1,SW,Huddleston,POINT(-79.595 37.09)
-78.668,36.699,STAU,Staunton River State Park,SP,804.572.4623,all year,,,,E DP DW SH RS PA,VA,7.8,SE,Scottsburg,POINT(-78.668 36.699)
-80.219,37.601,STEE,Steel Bridge,NF,540.864.5195/540.265.5100,,,20,1719,NH NR,VA,,,,POINT(-80.219 37.601)
-81.181,37.01,STON,Stony Fork,NF,276.783.5196/540.265.5100,early apr-late nov,,74,2386,E DP 45ft DW SH NR PA,VA,6.8,NW,Wytheville,POINT(-81.181 37.01)
-82.111,36.646,SUGA,Sugar Hollow City Park,CP,276.645.7379,,,,1833,E DP 35ft DW SH,VA,5.6,NE,Bristol,POINT(-82.111 36.646)
-76.301,37.015,THEC,The Colonies Military,MIL,757.788.4305,,military only - do not use our lat/lon - contact them for directions and info,,,RS,VA,2.6,SE,Hampton,POINT(-76.301 37.015)
-80.077,37.605,PINE,The Pines,NF,540.864.5195/540.265.5100,,,18,1860,NH ND NS NR N$,VA,7.5,N,New Castle,POINT(-80.077 37.605)
-79.211,38.366,TODD,Todd Lake,NF,/540.265.5100,,,116,2005,NH DP DW SH NR,VA,8.4,NE,West Augusta,POINT(-79.211 38.366)
-78.272,37.206,TWIN,Twin Lakes State Park,SP,804.392.3435,all year,,,,E DP DW SH RS PA,VA,4.1,W,Burkeville,POINT(-78.272 37.206)
-80.886,37.198,WALN,Walnut Flats,NF,540.552.4641/540.265.5100,,,10,2441,NH ND NS NR N$,VA,3.6,E,Holly Brook,POINT(-80.886 37.198)
-76.868,38.165,WEST,Westmoreland State Park,SP,804.493.8821,all year,,,,E DP DW SH RS PA,VA,5.3,NW,Montross,POINT(-76.868 38.165)
-80.492,37.43,WHIT,White Rocks,NF,540.552.4641/540.265.5100,,,69,2986,NH DP NS NR L$,VA,7.8,NW,Simmonsville,POINT(-80.492 37.43)
-83.631,36.602,WILD,Wilderness Road - Cumberland Gap National Park,NP,606.248.2817,,,160,,E DP FT DW SH NR L$,VA,11.3,W,Ewing,POINT(-83.631 36.602)
-72.632,44.052,ALLI,Allis State Park,SP,802.276.3175,,,26,1965,NH DP DW NS NR,VT,8.9,N,Randolph,POINT(-72.632 44.052)
-72.269,44.288,BIGD,Big Deer State Park,SP,802.584.3822,,,23,,NH DP SH RS,VT,3.6,NW,Groton,POINT(-72.269 44.288)
-73.231,43.659,BOMO,Bomoseen State Park,SP,802.265.4242,early jun-late aug,,66,,NH DP SH RS,VT,4.7,N,Fair Haven,POINT(-73.231 43.659)
-73.072,43.906,BRAN,Branbury State Park,SP,802.247.5925,early jun-mid oct,,45,,NH DP SH RS,VT,1.5,NE,Salisbury,POINT(-73.072 43.906)
-71.857,44.796,BRIG,Brighton State Park,SP,802.723.4360,early jun-late sep,,,,NH DP SH RS,VT,1.7,SE,Island Pond,POINT(-71.857 44.796)
-73.205,44.772,BURT,Burton Island,SP,802.524.6353,mid may-late aug,passenger ferry only - no vehicles,,,NH DP DW SH RS,VT,4,SW,St Albans Bay,POINT(-73.205 44.772)
-73.358,44.181,BUTT,Button Bay State Park,SP,802.475.2377,early jun-late aug,,70,,NH DP FT DW SH RS,VT,5.2,W,Vergennes,POINT(-73.358 44.181)
-72.699,43.551,CALV,Calvin Coolidge State Park,SP,802.672.3612,mid may-mid oct,,60,1683,NH DP SH RS,VT,1.6,NE,Plymouth,POINT(-72.699 43.551)
-72.873,44.958,CARM,Carmi State Park,SP,802.933.8383,mid may-late aug,,,,NH DP SH RS,VT,4.8,NW,Enosburg Falls,POINT(-72.873 44.958)
-72.911,43.825,CHIT,Chittenden Brook,NF,802.767.4261/802.747.6700,,Not recommended for RVs,17,1854,NH NR,VT,6.1,SW,Rochester,POINT(-72.911 43.825)
-73.411,44.055,DARS,DAR State Park,SP,802.759.2354,mid may-late aug,,70,,NH DP FT DW SH RS,VT,5.9,SW,Addison,POINT(-73.411 44.055)
-72.511,44.72,EDEN,Eden Rec Area,CP,802.635.2255,,,,,E SH,VT,6,SW,Lowell,POINT(-72.511 44.72)
-72.54,44.536,ELMO,Elmore State Park,SP,802.888.2982,early jun-mid oct,,,1663,NH DP SH RS,VT,0.8,W,Lake Elmore,POINT(-72.54 44.536)
-73.009,43.278,EMER,Emerald Lake State Park,SP,802.362.1655,early jun-late sep,,100,,NH DP SH RS,VT,2.6,N,East Dorset,POINT(-73.009 43.278)
-72.567,42.824,FORT,Fort Dummer State Park,SP,802.254.2610,early jun-late aug,,,,NH DP 40ft SH RS,VT,1.9,S,Brattleboro,POINT(-72.567 42.824)
-72.81,43.674,GIFF,Gifford Woods State Park,SP,802.775.5354,mid may-mid oct,,48,1614,NH DP SH RS,VT,1.5,W,Killington,POINT(-72.81 43.674)
-73.295,44.688,GRAN,Grand Isle State Park,SP,802.372.4300,mid may-late sep,,,,NH DP 40ft SH RS,VT,2.4,S,Grand Isle,POINT(-73.295 44.688)
-72.821,43.351,GREE,Greendale,NF,802.362.2307/802.747.6700,,,11,1736,NH NR,VT,4,NW,Weston,POINT(-72.821 43.351)
-72.952,43.046,GROU,Grout Pond,NF,802.362.2307/802.747.6700,all year,,,2281,NH ND VT DW NS NR L$,VT,2.1,W,Stratton,POINT(-72.952 43.046)
-73.217,43.692,HALF,Half Moon Pond State Park,SP,802.273.2848,early jun-late sep,,,,NH DP SH RS,VT,1.9,SW,Hubbardton,POINT(-73.217 43.692)
-72.892,43.253,HAPG,Hapgood Pond,NF,802.362.2307/802.747.6700,mid may-late aug,,28,1572,NH DW SH RS,VT,11,NE,Manchester,POINT(-72.892 43.253)
-72.765,43.112,JAMA,Jamaica State Park,SP,802.874.4600,early may-mid oct,,,,NH DP SH RS,VT,1.1,NE,Jamaica,POINT(-72.765 43.112)
-72.768,44.39,LITT,Little River State Park,SP,802.244.7103,early jun-late sep,,100,,NH DP 40ft SH RS,VT,3.6,N,Waterbury,POINT(-72.768 44.39)
-71.646,44.636,MAID,Maidstone State Park,SP,802.676.3930,early jun-late aug,,,,NH DP SH RS,VT,6.5,N,Guildhall,POINT(-71.646 44.636)
-72.813,42.851,MOLL,Molly Stark State Park,SP,802.464.5460,mid may-mid oct,,35,1959,NH DP SH RS,VT,3.2,E,Wilmington,POINT(-72.813 42.851)
-73.027,43.919,MOOS,Moosalamoo,NF,802.388.4362/802.747.6700,,,19,1572,NH ND NS NR L$,VT,3.8,S,Ripton,POINT(-73.027 43.919)
-72.406,43.438,MTAS,Mt. Ascutney State Park,SP,802.674.2060,mid may-mid oct,,,1614,NH DP 30ft SH RS,VT,3.1,S,Windsor,POINT(-72.406 43.438)
-73.221,44.277,MTPH,Mt. Philo State Park,SP,802.425.2390,early jun-mid oct,Narrow steep road,10,,NH FT SH RS,VT,3,SE,Charlotte,POINT(-73.221 44.277)
-72.289,44.32,NEW,New Discovery State Park,SP,802.426.3042,early jun-late aug,,47,1755,NH SH RS,VT,3.9,SE,Marshfield,POINT(-72.289 44.32)
-73.234,44.492,NORB,North Beach,CP,800.571.1198,early may-mid oct,,137,,WE DP FT DW SH RS,VT,1.5,NW,Burlington,POINT(-73.234 44.492)
-72.21,44.947,PROU,Prouty Beach Campground,CP,802.334.7951,,,56,,E DP DW SH,VT,0.8,N,Newport,POINT(-72.21 44.947)
-72.401,43.637,QUEC,Quechee State Park,SP,802.295.2990,early jun-mid oct,,55,,NH DP 40ft SH RS,VT,4.2,W,White River Jct,POINT(-72.401 43.637)
-73.019,42.899,REDM,Red Mill Brook,NF,802.362.2307/802.747.6700,,,31,2188,NH NR,VT,9.1,E,Bennington,POINT(-73.019 42.899)
-72.254,44.246,RICK,Ricker Pond State Park,SP,802.584.3821,mid may-late aug,,27,,NH DP 40ft SH RS,VT,0.8,NW,Groton,POINT(-72.254 44.246)
-72.614,43.733,SILK,Silver Lake State Park,SP,802.234.9451,early jun-late aug,,40,,NH DP SH RS,VT,7,S,Bethel,POINT(-72.614 43.733)
-72.788,44.559,SMUG,Smugglers Notch State Park,SP,802.253.4014,mid may-mid oct,,34,1972,NH DP DW SH RS,VT,7.2,NW,Stowe,POINT(-72.788 44.559)
-73.205,43.48,STCA,St. Catherine State Park,SP,802.287.9158,early jun-mid oct,,60,,NH DP SH RS,VT,3,SE,Poultney,POINT(-73.205 43.48)
-72.273,44.28,STIL,Stillwater State Park,SP,802.584.3822,mid may-mid oct,,62,,NH DP SH RS,VT,3.2,NW,Groton,POINT(-72.273 44.28)
-72.691,43.041,TOWN,Townshend State Park,SP,802.365.7500,early jun-late aug,,35,,NH DW SH RS,VT,1.3,W,Townsend,POINT(-72.691 43.041)
-72.839,44.53,UNDE,Underhill State Park,SP,802.899.3022,early jun-mid oct,Steep road - Walk in - Tent only,,1937,NH ND FT NS RS,VT,3.4,NE,Underhill Center,POINT(-72.839 44.53)
-72.408,43.391,WILG,Wilgus State Park,SP,802.674.5422,early jun-early oct,,17,,NH DP SH RS,VT,0.7,S,Ascutney,POINT(-72.408 43.391)
-72.81,43.163,WINH,Winhall Brook,COE,802.824.4570,mid may-late sep,,110,,E DP DW SH RS PA,VT,4.6,N,Jamaica,POINT(-72.81 43.163)
-73.039,42.89,WOOD,Woodford State Park,SP,802.447.7169,ealry jun-late sep,,100,2375,NH DP SH RS,VT,8,E,Bennington,POINT(-73.039 42.89)
-81.071,37.855,ARMY,Army Camp - New River National Scenic River,NP,304.465.0508,,go to lat/lon-take dirt road-follow signs,11,,NH ND VT NW NS NR,WV,6,SW,Layland,POINT(-81.071 37.855)
-80.065,39.04,AUDR,Audra State Park,SP,304.457.1162,mid apr-mid oct,,,1718,NH DP SH NR,WV,7,W,Belington,POINT(-80.065 39.04)
-80.949,38.005,BABC,Babcock State Park,SP,304.438.3004,mid apr-mid oct,,,2361,E DP DW SH RS,WV,5.7,NW,Danese,POINT(-80.949 38.005)
-80.575,38.635,BAKE,Bakers Run,COE,304.765.5631,,,,,E DP DW SH NR,WV,7.6,E,Sutton,POINT(-80.575 38.635)
-80.908,38.218,BATT,Battle Run,COE,304.872.3412,early jun-late sep,,,1706,E DP DW SH RS,WV,5.3,SW,Summerville,POINT(-80.908 38.218)
-79.679,38.93,BEAR,Bear Heaven,NF,304.478.3251/304.636.1800,,,8,3602,NH ND NS NR L$,WV,9,E,Elkins,POINT(-79.679 38.93)
-80.094,38.101,BEAV,Beaver Creek - Watoga State Park,SP,304.799.4087,early apr-late dec,,,2545,E DW SH RS,WV,23.8,NE,White Sulphur Springs,POINT(-80.094 38.101)
-81.197,37.785,BECK,Beckley Exhibition Coal Mine Campground,CP,304.256.1747,,,,2328,E DW SH,WV,0.7,NW,Beckley,POINT(-81.197 37.785)
-80.678,38.667,BEER,Bee Run,COE,304.765.2816,,,,,NH ND NS NR,WV,1.7,E,Sutton,POINT(-80.678 38.667)
-82.345,38.308,BEEC,Beech Fork State Park,SP,304.522.0303,mid apr-mid oct,,,,E DP 40ft DW SH RS,WV,7.5,S,Barboursville,POINT(-82.345 38.308)
-80.876,37.573,BERT,Bertha - Bluestone WMA,SFW,304.466.3398,mid apr-mid oct,Fish/Wildlife sites may have few facilitiies,55,,NH NR L$,WV,7,S,Hinton,POINT(-80.876 37.573)
-79.238,38.89,BIGB,Big Bend,NF,304.478.3251/304.636.1800,early apr-mid oct,,46,,NH DP SH RS,WV,7.8,S,Cabins,POINT(-79.238 38.89)
-80.524,38.296,BIGR,Big Rock,NF,304.846.2695/304.636.1800,,,5,2157,NH ND NS NR L$,WV,4.9,N,Richwood,POINT(-80.524 38.296)
-79.853,38.27,BIRD,Bird Run,NF,304.799.4334/304.636.1800,,,10,2702,NR,WV,6.4,S,Dunmore,POINT(-79.853 38.27)
-80.49,38.338,BISH,Bishop Knob,NF,304.846.2695/304.636.1800,,,61,3091,NH ND NS NR L$,WV,6.2,SE,Cowen,POINT(-80.49 38.338)
-79.495,39.112,BLAC,Blackwater Falls State Park,SP,304.259.5216,early may-late oct,,,3106,E DP DW SH RS,WV,2,SW,Davis,POINT(-79.495 39.112)
-80.269,37.92,BLUB,Blue Bend,NF,304.799.4334/304.636.1800,all year,,21,1917,NH DW SH NR L$,WV,8.7,N,White Sulphur Springs,POINT(-80.269 37.92)
-81.129,37.516,BLUJ,Blue Jay - Camp Creek State Park,SP,304.425.9481,mid apr-mid oct,tent only,13,2126,NH PT DW RS,WV,1.1,W,Camp Creek,POINT(-81.129 37.516)
-80.25,37.925,BLUM,Blue Meadow,NF,,,group campground - if not reserved by group individuals may use sites,17,1975,NH FT DW NR NP,WV,9.2,N,White Sulphur Springs,POINT(-80.25 37.925)
-80.936,37.618,BLUS,Bluestone State Park,SP,304.466.2805,mid apr-mid oct,,,1733,E DP DW SH RS,WV,9.1,SE,White Oak,POINT(-80.936 37.618)
-79.2,38.595,BRAN,Brandywine,NF,/540.265.5100,,,30,1906,NH DP DW SH NR,WV,3.2,SE,Brandywine,POINT(-79.2 38.595)
-80.908,37.539,BULF,Bull Falls - Bluestone WMA,SFW,304.466.3398,mid apr-mid oct,Fish/Wildlife sites may have few facilitiies,20,,NH NR L$,WV,2.9,E,Pipestem,POINT(-80.908 37.539)
-80.562,38.784,BULL,Bulltown,COE,304.452.8006,mid may-late aug,,,,WES DP DW SH RS PA,WV,7,SE,Burnsville,POINT(-80.562 38.784)
-82.387,37.981,CABW,Cabwaylingo State Forest,SF,304.385.4255,,,,,E DW SH NR,WV,3.7,NW,Wilsondale,POINT(-82.387 37.981)
-79.108,38.747,CAMR,Camp Run,NF,/540.265.5100,all year,high clearance vehicle,10,1650,NH ND NS NR N$,WV,4.7,S,Milam,POINT(-79.108 38.747)
-79.462,39.027,CANA,Canaan Valley Resort State Park,SP,304.866.4121,all year,for res. call park,,3230,E DP DW SH RS,WV,7,S,Davis,POINT(-79.462 39.027)
-80.846,37.495,CEDB,Cedar Branch - Bluestone WMA,SFW,304.466.3398,mid apr-mid oct,Fish/Wildlife sites may have few facilitiies,45,1614,NH NR L$,WV,12.8,NE,Oakvale,POINT(-80.846 37.495)
-80.862,38.882,CEDA,Cedar Creek State Park,SP,304.462.7158,mid apr-mid oct,,,,E DP DW SH RS,WV,3.6,NW,Cedarville,POINT(-80.862 38.882)
-79.77,39.678,CHES,Chestnut Ridge Regional Park,CP,304.594.1773,,,,2263,,WV,7,W,Bruceton Mills,POINT(-79.77 39.678)
-82.04,38.742,CHIE,Chief Cornstalk WMA,SFW,304.675.4380,,Fish/Wildlife sites may have few facilitiies,15,,NH ND VT NS NR,WV,4.2,NW,Southside,POINT(-82.04 38.742)
-82.008,37.894,CHIL,Chief Logan State Park,SP,304.792.7125,mid apr-mid oct,,,,E DP DW SH RS,WV,3.2,N,Logan,POINT(-82.008 37.894)
-80.851,39.424,CONA,Conaway Run State Lake,SFW,304.420.4550,,Fish/Wildlife sites may have few facilitiies,10,,NH ND VT NS NR,WV,5.5,SE,Middlebourne,POINT(-80.851 39.424)
-79.794,39.642,COOP,Coopers Rock State Forest,SF,304.594.1561,,,,2151,E 40ft DW SH RS,WV,8.2,W,Bruceton Mills,POINT(-79.794 39.642)
-80.442,38.325,CRAN,Cranberry,NF,304.846.2695/304.636.1800,,,30,2513,NH ND NS NR L$,WV,4.3,SE,Dyer,POINT(-80.442 38.325)
-80.215,38.288,DAYR,Day Run,NF,304.799.4334/304.636.1800,,,12,3103,NH ND NS NR L$,WV,7.9,NW,Marlinton,POINT(-80.215 38.288)
-82.299,38.07,EAST,East Fork,COE,304.849.5000,mid may-mid oct,,,,E DP DW SH RS,WV,8,SE,East Lynn,POINT(-82.299 38.07)
-80.547,38.678,GERA,Gerald R. Freeman,COE,304.765.7756,early may-late nov,,,,WES DP 45ft DW SH RS PA,WV,8.8,E,Sutton,POINT(-80.547 38.678)
-80.028,39.318,GRAF,Grafton City Park,CP,304.265.1412,,,,,E DW SH,WV,1.7,S,Grafton,POINT(-80.028 39.318)
-81.072,37.853,GRAN,Grandview/Glade - New River National Scenic River,NP,304.465.0508,,2 campgrounds-go to lat/lon-cross railroad-take dirt road-follow signs,20,,NH ND VT NW NS NR,WV,8.2,NE,Beaver,POINT(-81.072 37.853)
-80.354,37.753,GREE,Greenbrier State Forest,SF,304.536.1944,,,,1808,E DW SH RS,WV,2.9,SE,Caldwell,POINT(-80.354 37.753)
-81.744,37.614,GUYA,Guyandotte,COE,304.664.3229,,,,,E DP DW SH NR L$,WV,6.7,E,Gilbert,POINT(-81.744 37.614)
-80.194,38.312,HAND,Handley WMA,SFW,,,has tables,13,3085,NH VT NR,WV,8.2,NW,Marlinton,POINT(-80.194 38.312)
-78.499,39.116,HAWK,Hawk,NF,540.984.4101/540.265.5100,,Not RV recommended,15,,NH ND NS NR N$,WV,3.3,SE,Intermont,POINT(-78.499 39.116)
-80.366,38.667,HOLL,Holly River State Park,SP,304.493.6353,mid apr-mid oct,,,1716,E DP DW SH RS,WV,1.4,NE,Hacker Valley,POINT(-80.366 38.667)
-79.602,39.18,HORS,Horseshoe,NF,304.478.3251/304.636.1800,early jun-late aug,,27,1699,E ND NS RS,WV,7.2,NE,Parsons,POINT(-79.602 39.18)
-80.82,37.53,INDI,Indian Mills - Bluestone WMA,SFW,304.466.3398,mid apr-mid oct,Fish/Wildlife sites may have few facilitiies,15,,NH NR L$,WV,3.1,SW,Forest Hill,POINT(-80.82 37.53)
-79.705,38.579,ISLA,Island,NF,304.456.3335/304.636.1800,,,6,2984,NH ND NS NR N$,WV,5,NE,Bartow,POINT(-79.705 38.579)
-81.659,38.247,KANA,Kanawha State Forest,SF,304.558.3500,,,,,E DP DW SH RS,WV,7.3,S,Charleston,POINT(-81.659 38.247)
-80.808,37.513,KEAT,Keatley - Bluestone WMA,SFW,304.466.3398,mid apr-mid oct,Fish/Wildlife sites may have few facilitiies,15,1551,NH NR L$,WV,4,S,Forest Hill,POINT(-80.808 37.513)
-81.098,38.869,KITT,Kittie Wilson,CP,304.354.0032,early jun-late aug,,7,,WE FT DW SH L$,WV,3.7,S,Grantsville,POINT(-81.098 38.869)
-80.072,38.655,KUMB,Kumbrabow State Forest,SF,304.335.2219,,,,3002,NH DW SH RS L$,WV,7.8,N,Valley Head,POINT(-80.072 38.655)
-81.272,37.788,LAKS,Lake Stephens Campground,CP,304.934.5323,,,,2100,E DP DW SH,WV,4.6,W,Beckley,POINT(-81.272 37.788)
-79.692,38.74,LAUR,Laurel Fork,NF,304.456.3335/304.636.1800,,,14,3110,NH ND NS NR L$,WV,4.3,S,Glady,POINT(-79.692 38.74)
-80.636,39.493,LEWI,Lewis Wetzel WMA,SFW,,,Fish/Wildlife sites may have few facilitiies,20,,VT NR,WV,2.8,S,Jacksonburg,POINT(-80.636 39.493)
-81.134,37.505,MASH,Mash Fork - Camp Creek State Park,SP,304.425.9481,mid apr-mid oct,,26,2032,WE 40ft DW SH RS,WV,1.4,W,Camp Creek,POINT(-81.134 37.505)
-80.005,38.012,MEAD,Meadow Creek  - Lake Sherwood,NF,304.799.4334/304.636.1800,,,38,2687,NH DP DW SH NR,WV,13.1,E,Eastern,POINT(-80.005 38.012)
-80.355,37.618,MONC,Moncove Lake State Park,SP,304.772.3450,mid apr-late dec,,,2529,E DP DW SH NR,WV,4.8,NE,Gap Mills,POINT(-80.355 37.618)
-81.307,39.248,MOUN,Mountwood County Park,CP,304.679.3611,,,,,E DP DW SH,WV,6.3,NE,Walker,POINT(-81.307 39.248)
-80.858,37.531,INDI,Mouth of Indian Creek - Bluestone WMA,SFW,304.466.3398,mid apr-mid oct,Fish/Wildlife sites may have few facilitiies,100,,NH NR L$,WV,4.6,SW,Forest Hill,POINT(-80.858 37.531)
-81.11,39.223,NORT,North Bend State Park,SP,304.643.2391,mid apr-late oct,2 campgrounds,,,WE SH RS,WV,,,,POINT(-81.11 39.223)
-81.876,37.424,PANT,Panther State Forest,SF,304.938.2252,,,,1735,E NR,WV,4.3,S,Panther,POINT(-81.876 37.424)
-81.882,37.457,PANT,Panther WMA,SFW,364.938.2252,mid apr-mid oct,Fish/Wildlife sites may have few facilitiies,6,,E FT DW NR,WV,2,SE,Panther,POINT(-81.882 37.457)
-80.007,38.009,PINE,Pine Run  - Lake Sherwood,NF,304.799.4334/304.636.1800,,,36,2686,NH ND DW SH NR,WV,12.8,E,Eastern,POINT(-80.007 38.009)
-80.995,37.533,PIPE,Pipestem Resort State Park,SP,304.466.1800,all year,,,2733,E DP DW SH RS,WV,2.4,N,Lerona,POINT(-80.995 37.533)
-80.017,39.262,PLEA,Pleasant Creek WMA,SFW,,,Fish/Wildlife sites may have few facilitiies,40,,NH ND VT DW NS NR,WV,7.7,N,Philippi,POINT(-80.017 39.262)
-81.208,37.947,PLUM,Plum Orchard Lake WMA,SFW,304.469.9905,all year,has tables,38,1791,NH VT DW NR L$,WV,2.3,W,Scarbro,POINT(-81.208 37.947)
-79.968,38.102,POCA,Pocahontas,NF,304.799.4334/304.636.1800,,,9,2488,NH ND NS NR L$,WV,10.9,SE,Marlinton,POINT(-79.968 38.102)
-79.316,39.032,REDC,Red Creek,NF,304.478.3251/304.636.1800,,,12,3884,NH ND NS NR L$,WV,10.4,SE,Davis,POINT(-79.316 39.032)
-80.623,38.845,RIFF,Riffle Run,COE,304.853.2371,,,,,WES DP DW SH NR L$,WV,1.9,SE,Burnsville,POINT(-80.623 38.845)
-80.182,38.113,RIVE,Riverside - Watoga State Park,SP,304.799.4087,early apr-late dec,,,2038,E DW SH RS,WV,9,SW,Marlinton,POINT(-80.182 38.113)
-79.128,39.446,ROBE,Robert W. Craig - Jennings Randolph Lake,COE,304.355.2346,early may-late sep,,82,1909,E DP FT DW SH RS,WV,4.5,N,Elk Garden,POINT(-79.128 39.446)
-79.386,38.827,SENE,Seneca Shadows,NF,304.478.3251/304.636.1800,early apr-late oct,,90,1804,E DP DW SH RS PA,WV,0.8,SW,Seneca Rocks,POINT(-79.386 38.827)
-79.922,38.307,SENS,Seneca State Forest,SF,304.799.6213,,,,2676,NH DW SH NR L$,WV,4.3,SW,Dunmore,POINT(-79.922 38.307)
-80.868,37.474,SHAN,Shanklins Ferry - Bluestone WMA,SFW,304.466.3398,mid apr-mid oct,Fish/Wildlife sites may have few facilitiies,80,1523,NH NR L$,WV,11,NE,Oakvale,POINT(-80.868 37.474)
-78.664,39.205,SHOR,Short Mountain WMA,SFW,,,6 primitive campgrounds,74,2144,NH ND PT NW NS NR,WV,6.4,S,Augusta,POINT(-78.664 39.205)
-78.155,39.508,SLEE,Sleepy Creek WMA,SFW,,,no tables - rough steep road,75,,NH ND PT NW NS NR N$,WV,9.1,W,Hedgesville,POINT(-78.155 39.508)
-79.588,38.707,SPRU,Spruce Knob Lake,NF,304.478.3251/304.636.1800,mid apr-late sep,,41,4024,NH ND NS RS,WV,7.6,S,Whitmer,POINT(-79.588 38.707)
-81.826,38.389,STAL,St. Albans Roadside Park,CP,304.722.4625,,unknown facilities,,,DP DW NS NR,WV,0.7,NW,St. Albans,POINT(-81.826 38.389)
-81.065,37.937,STON,Stone Cliff - New River National Scenic River,NP,304.465.0508,,walk to sites only,7,,NH ND VT NW NS NR,WV,5.2,SE,Oak Hill,POINT(-81.065 37.937)
-80.498,38.942,STON,Stonewall Jackson State Park,SP,304.269.0523,early apr-mid dec,,,,E DP 40ft DW SH RS,WV,5.5,NW,Walkersville,POINT(-80.498 38.942)
-79.774,38.917,STUA,Stuart,NF,304.478.3251/304.636.1800,mid apr-late sep,,27,2262,E DW SH RS,WV,4,E,Elkins,POINT(-79.774 38.917)
